,date,state,fips,cases,deaths
4601,25-05-2020,Massachusetts,25,93271,6416
4602,25-05-2020,Michigan,26,54816,5240
4603,25-05-2020,Minnesota,27,21324,890
4604,25-05-2020,Mississippi,28,13458,635
4605,25-05-2020,Missouri,29,12296,694
4606,25-05-2020,Montana,30,479,16
4607,25-05-2020,Nebraska,31,12354,155
4608,25-05-2020,Nevada,32,7959,396
4609,25-05-2020,New Hampshire,33,4197,210
4610,25-05-2020,New Jersey,34,155092,11144
4611,25-05-2020,New Mexico,35,7026,320
4612,25-05-2020,New York,36,367625,29138
4613,25-05-2020,North Carolina,37,23997,780
4614,25-05-2020,North Dakota,38,2457,54
4615,25-05-2020,Northern Mariana Islands,69,22,2
4616,25-05-2020,Ohio,39,32477,1987
4617,25-05-2020,Oklahoma,40,6090,313
4618,25-05-2020,Oregon,41,3949,148
4619,25-05-2020,Pennsylvania,42,72356,5159
4620,25-05-2020,Puerto Rico,72,3260,129
4621,25-05-2020,Rhode Island,44,14065,608
4622,25-05-2020,South Carolina,45,10178,440
4623,25-05-2020,South Dakota,46,4586,50
4624,25-05-2020,Tennessee,47,20533,334
4625,25-05-2020,Texas,48,56490,1536
4626,25-05-2020,Utah,49,8521,98
4627,25-05-2020,Vermont,50,962,54
4628,25-05-2020,Virgin Islands,78,69,6
4629,25-05-2020,Virginia,51,37727,1208
4630,25-05-2020,Washington,53,21265,1076
4631,25-05-2020,West Virginia,54,1782,73
4632,25-05-2020,Wisconsin,55,15646,514
4633,25-05-2020,Wyoming,56,843,12
4634,26-05-2020,Alabama,1,15650,580
4635,26-05-2020,Alaska,2,416,8
4636,26-05-2020,Arizona,4,16783,807
4637,26-05-2020,Arkansas,5,6180,119
4638,26-05-2020,California,6,99924,3859
4639,26-05-2020,Colorado,8,24553,1352
4640,26-05-2020,Connecticut,9,41303,3769
4641,26-05-2020,Delaware,10,9066,335
4642,26-05-2020,District of Columbia,11,8334,440
4643,26-05-2020,Florida,12,52247,2258
4644,26-05-2020,Georgia,13,42066,1867
4645,26-05-2020,Guam,66,1139,6
4646,26-05-2020,Hawaii,15,633,17
4647,26-05-2020,Idaho,16,2699,81
4648,26-05-2020,Illinois,17,113486,4960
4649,26-05-2020,Indiana,18,32856,2004
4650,26-05-2020,Iowa,19,17999,480
4651,26-05-2020,Kansas,20,9352,204
4652,26-05-2020,Kentucky,21,9175,407
4653,26-05-2020,Louisiana,22,38252,2701
4654,26-05-2020,Maine,23,2109,79
4655,26-05-2020,Maryland,24,48290,2333
4656,26-05-2020,Massachusetts,25,93693,6473
4657,26-05-2020,Michigan,26,55040,5266
4658,26-05-2020,Minnesota,27,21969,908
4659,26-05-2020,Mississippi,28,13731,652
4660,26-05-2020,Missouri,29,12437,698
4661,26-05-2020,Montana,30,479,17
4662,26-05-2020,Nebraska,31,12618,160
4663,26-05-2020,Nevada,32,8059,396
4664,26-05-2020,New Hampshire,33,4231,214
4665,26-05-2020,New Jersey,34,155764,11191
4666,26-05-2020,New Mexico,35,7130,325
4667,26-05-2020,New York,36,368669,29241
4668,26-05-2020,North Carolina,37,24188,789
4669,26-05-2020,North Dakota,38,2422,54
4670,26-05-2020,Northern Mariana Islands,69,22,2
4671,26-05-2020,Ohio,39,33006,2002
4672,26-05-2020,Oklahoma,40,6137,318
4673,26-05-2020,Oregon,41,3968,148
4674,26-05-2020,Pennsylvania,42,72873,5175
4675,26-05-2020,Puerto Rico,72,3324,129
4676,26-05-2020,Rhode Island,44,14210,634
4677,26-05-2020,South Carolina,45,10416,446
4678,26-05-2020,South Dakota,46,4653,50
4679,26-05-2020,Tennessee,47,20960,339
4680,26-05-2020,Texas,48,57573,1552
4681,26-05-2020,Utah,49,8622,101
4682,26-05-2020,Vermont,50,967,54
4683,26-05-2020,Virgin Islands,78,69,6
4684,26-05-2020,Virginia,51,39342,1236
4685,26-05-2020,Washington,53,21538,1091
4686,26-05-2020,West Virginia,54,1854,74
4687,26-05-2020,Wisconsin,55,15923,517
4688,26-05-2020,Wyoming,56,850,13
4689,27-05-2020,Alabama,1,16032,583
4690,27-05-2020,Alaska,2,417,8
4691,27-05-2020,Arizona,4,17262,831
4692,27-05-2020,Arkansas,5,6277,120
4693,27-05-2020,California,6,101873,3961
4694,27-05-2020,Colorado,8,24775,1393
4695,27-05-2020,Connecticut,9,41288,3803
4696,27-05-2020,Delaware,10,9096,344
4697,27-05-2020,District of Columbia,11,8406,445
4698,27-05-2020,Florida,12,52626,2318
4699,27-05-2020,Georgia,13,42713,1904
4700,27-05-2020,Guam,66,1140,6
4701,27-05-2020,Hawaii,15,634,17
4702,27-05-2020,Idaho,16,2731,82
4703,27-05-2020,Illinois,17,114612,5118
4704,27-05-2020,Indiana,18,33242,2030
4705,27-05-2020,Iowa,19,18446,496
4706,27-05-2020,Kansas,20,9453,207
4707,27-05-2020,Kentucky,21,9313,420
4708,27-05-2020,Louisiana,22,38694,2722
4709,27-05-2020,Maine,23,2137,81
4710,27-05-2020,Maryland,24,49042,2392
4711,27-05-2020,Massachusetts,25,94220,6547
4712,27-05-2020,Michigan,26,55544,5334
4713,27-05-2020,Minnesota,27,22474,942
4714,27-05-2020,Mississippi,28,14044,670
4715,27-05-2020,Missouri,29,12624,705
4716,27-05-2020,Montana,30,481,17
4717,27-05-2020,Nebraska,31,12975,168
4718,27-05-2020,Nevada,32,8150,402
4719,27-05-2020,New Hampshire,33,4286,223
4720,27-05-2020,New Jersey,34,156628,11339
4721,27-05-2020,New Mexico,35,7252,329
4722,27-05-2020,New York,36,369801,29339
4723,27-05-2020,North Carolina,37,24787,827
4724,27-05-2020,North Dakota,38,2442,59
4725,27-05-2020,Northern Mariana Islands,69,22,2
4726,27-05-2020,Ohio,39,33439,2044
4727,27-05-2020,Oklahoma,40,6229,322
4728,27-05-2020,Oregon,41,4041,148
4729,27-05-2020,Pennsylvania,42,73646,5290
4730,27-05-2020,Puerto Rico,72,3397,129
4731,27-05-2020,Rhode Island,44,14353,655
4732,27-05-2020,South Carolina,45,10623,466
4733,27-05-2020,South Dakota,46,4710,54
4734,27-05-2020,Tennessee,47,21360,353
4735,27-05-2020,Texas,48,59105,1598
4736,27-05-2020,Utah,49,8710,105
4737,27-05-2020,Vermont,50,971,54
4738,27-05-2020,Virgin Islands,78,69,6
4739,27-05-2020,Virginia,51,40249,1281
4740,27-05-2020,Washington,53,21825,1106
4741,27-05-2020,West Virginia,54,1899,74
4742,27-05-2020,Wisconsin,55,16565,539
4743,27-05-2020,Wyoming,56,860,14
4744,28-05-2020,Alabama,1,16530,591
4745,28-05-2020,Alaska,2,430,8
4746,28-05-2020,Arizona,4,17763,857
4747,28-05-2020,Arkansas,5,6538,125
4748,28-05-2020,California,6,104071,4042
4749,28-05-2020,Colorado,8,25116,1422
4750,28-05-2020,Connecticut,9,41559,3826
4751,28-05-2020,Delaware,10,9171,345
4752,28-05-2020,District of Columbia,11,8492,453
4753,28-05-2020,Florida,12,53277,2363
4754,28-05-2020,Georgia,13,43363,1942
4755,28-05-2020,Guam,66,1141,6
4756,28-05-2020,Hawaii,15,637,17
4757,28-05-2020,Idaho,16,2770,82
4758,28-05-2020,Illinois,17,116128,5225
4759,28-05-2020,Indiana,18,33885,2068
4760,28-05-2020,Iowa,19,18672,510
4761,28-05-2020,Kansas,20,9513,209
4762,28-05-2020,Kentucky,21,9510,424
4763,28-05-2020,Louisiana,22,38907,2740
4764,28-05-2020,Maine,23,2189,84
4765,28-05-2020,Maryland,24,50334,2428
4766,28-05-2020,Massachusetts,25,94895,6640
4767,28-05-2020,Michigan,26,55944,5372
4768,28-05-2020,Minnesota,27,22957,977
4769,28-05-2020,Mississippi,28,14372,693
4770,28-05-2020,Missouri,29,12815,715
4771,28-05-2020,Montana,30,485,17
4772,28-05-2020,Nebraska,31,13260,170
4773,28-05-2020,Nevada,32,8247,410
4774,28-05-2020,New Hampshire,33,4389,232
4775,28-05-2020,New Jersey,34,157815,11401
4776,28-05-2020,New Mexico,35,7364,335
4777,28-05-2020,New York,36,371559,29438
4778,28-05-2020,North Carolina,37,25616,859
4779,28-05-2020,North Dakota,38,2484,60
4780,28-05-2020,Northern Mariana Islands,69,22,2
4781,28-05-2020,Ohio,39,33915,2098
4782,28-05-2020,Oklahoma,40,6270,326
4783,28-05-2020,Oregon,41,4087,151
4784,28-05-2020,Pennsylvania,42,74312,5397
4785,28-05-2020,Puerto Rico,72,3486,131
4786,28-05-2020,Rhode Island,44,14494,677
4787,28-05-2020,South Carolina,45,10788,470
4788,28-05-2020,South Dakota,46,4793,54
4789,28-05-2020,Tennessee,47,21763,352
4790,28-05-2020,Texas,48,60820,1618
4791,28-05-2020,Utah,49,8953,106
4792,28-05-2020,Vermont,50,974,55
4793,28-05-2020,Virgin Islands,78,69,6
4794,28-05-2020,Virginia,51,41401,1338
4795,28-05-2020,Washington,53,22091,1116
4796,28-05-2020,West Virginia,54,1935,74
4797,28-05-2020,Wisconsin,55,17211,550
4798,28-05-2020,Wyoming,56,876,15
4799,29-05-2020,Alabama,1,17031,610
4800,29-05-2020,Alaska,2,436,8
4801,29-05-2020,Arizona,4,18465,885
4802,29-05-2020,Arkansas,5,6777,132
4803,29-05-2020,California,6,107043,4144
4804,29-05-2020,Colorado,8,25602,1437
4805,29-05-2020,Connecticut,9,41762,3868
4806,29-05-2020,Delaware,10,9236,356
4807,29-05-2020,District of Columbia,11,8538,460
4808,29-05-2020,Florida,12,54489,2412
4809,29-05-2020,Georgia,13,43888,1953
4810,29-05-2020,Guam,66,1141,6
4811,29-05-2020,Hawaii,15,639,17
4812,29-05-2020,Idaho,16,2804,82
4813,29-05-2020,Illinois,17,117794,5308
4814,29-05-2020,Indiana,18,34399,2110
4815,29-05-2020,Iowa,19,19019,525
4816,29-05-2020,Kansas,20,9826,209
4817,29-05-2020,Kentucky,21,9688,434
4818,29-05-2020,Louisiana,22,38907,2766
4819,29-05-2020,Maine,23,2226,85
4820,29-05-2020,Maryland,24,51631,2466
4821,29-05-2020,Massachusetts,25,95512,6718
4822,29-05-2020,Michigan,26,56589,5406
4823,29-05-2020,Minnesota,27,23541,1006
4824,29-05-2020,Mississippi,28,14790,710
4825,29-05-2020,Missouri,29,12949,740
4826,29-05-2020,Montana,30,493,17
4827,29-05-2020,Nebraska,31,13654,177
4828,29-05-2020,Nevada,32,8375,415
4829,29-05-2020,New Hampshire,33,4492,238
4830,29-05-2020,New Jersey,34,158844,11531
4831,29-05-2020,New Mexico,35,7493,344
4832,29-05-2020,New York,36,373108,29535
4833,29-05-2020,North Carolina,37,26735,888
4834,29-05-2020,North Dakota,38,2523,62
4835,29-05-2020,Northern Mariana Islands,69,22,2
4836,29-05-2020,Ohio,39,34566,2131
4837,29-05-2020,Oklahoma,40,6338,329
4838,29-05-2020,Oregon,41,4133,151
4839,29-05-2020,Pennsylvania,42,75073,5467
4840,29-05-2020,Puerto Rico,72,3647,132
4841,29-05-2020,Rhode Island,44,14635,693
4842,29-05-2020,South Carolina,45,11131,483
4843,29-05-2020,South Dakota,46,4866,59
4844,29-05-2020,Tennessee,47,22199,356
4845,29-05-2020,Texas,48,62073,1645
4846,29-05-2020,Utah,49,9282,107
4847,29-05-2020,Vermont,50,975,55
4848,29-05-2020,Virgin Islands,78,69,6
4849,29-05-2020,Virginia,51,42533,1358
4850,29-05-2020,Washington,53,22377,1120
4851,29-05-2020,West Virginia,54,1972,74
4852,29-05-2020,Wisconsin,55,17784,569
4853,29-05-2020,Wyoming,56,891,15
4854,30-05-2020,Alabama,1,17359,618
4855,30-05-2020,Alaska,2,441,8
4856,30-05-2020,Arizona,4,19255,903
4857,30-05-2020,Arkansas,5,7013,133
4858,30-05-2020,California,6,110100,4214
4859,30-05-2020,Colorado,8,26084,1443
4860,30-05-2020,Connecticut,9,42022,3912
4861,30-05-2020,Delaware,10,9422,361
4862,30-05-2020,District of Columbia,11,8717,462
4863,30-05-2020,Florida,12,55416,2446
4864,30-05-2020,Georgia,13,44336,1973
4865,30-05-2020,Guam,66,1141,6
4866,30-05-2020,Hawaii,15,641,17
4867,30-05-2020,Idaho,16,2840,82
4868,30-05-2020,Illinois,17,119290,5368
4869,30-05-2020,Indiana,18,35064,2125
4870,30-05-2020,Iowa,19,19336,531
4871,30-05-2020,Kansas,20,9847,209
4872,30-05-2020,Kentucky,21,9887,441
4873,30-05-2020,Louisiana,22,39682,2785
4874,30-05-2020,Maine,23,2282,89
4875,30-05-2020,Maryland,24,52662,2509
4876,30-05-2020,Massachusetts,25,96301,6768
4877,30-05-2020,Michigan,26,56848,5463
4878,30-05-2020,Minnesota,27,24200,1036
4879,30-05-2020,Mississippi,28,15229,723
4880,30-05-2020,Missouri,29,13118,782
4881,30-05-2020,Montana,30,505,17
4882,30-05-2020,Nebraska,31,13905,177
4883,30-05-2020,Nevada,32,8519,417
4884,30-05-2020,New Hampshire,33,4545,242
4885,30-05-2020,New Jersey,34,159608,11634
4886,30-05-2020,New Mexico,35,7624,351
4887,30-05-2020,New York,36,374471,29612
4888,30-05-2020,North Carolina,37,27761,903
4889,30-05-2020,North Dakota,38,2557,63
4890,30-05-2020,Northern Mariana Islands,69,22,2
4891,30-05-2020,Ohio,39,35034,2149
4892,30-05-2020,Oklahoma,40,6418,334
4893,30-05-2020,Oregon,41,4185,153
4894,30-05-2020,Pennsylvania,42,75789,5537
4895,30-05-2020,Puerto Rico,72,3718,133
4896,30-05-2020,Rhode Island,44,14819,711
4897,30-05-2020,South Carolina,45,11394,487
4898,30-05-2020,South Dakota,46,4960,62
4899,30-05-2020,Tennessee,47,22676,360
4900,30-05-2020,Texas,48,63396,1676
4901,30-05-2020,Utah,49,9551,112
4902,30-05-2020,Vermont,50,977,55
4903,30-05-2020,Virgin Islands,78,70,6
4904,30-05-2020,Virginia,51,43611,1370
4905,30-05-2020,Washington,53,22618,1126
4906,30-05-2020,West Virginia,54,1989,75
4907,30-05-2020,Wisconsin,55,18249,588
4908,30-05-2020,Wyoming,56,898,16
4909,31-05-2020,Alabama,1,17952,630
4910,31-05-2020,Alaska,2,469,8
4911,31-05-2020,Arizona,4,19936,906
4912,31-05-2020,Arkansas,5,7253,133
4913,31-05-2020,California,6,113114,4242
4914,31-05-2020,Colorado,8,26364,1445
4915,31-05-2020,Connecticut,9,42201,3944
4916,31-05-2020,Delaware,10,9498,366
4917,31-05-2020,District of Columbia,11,8801,466
4918,31-05-2020,Florida,12,56155,2450
4919,31-05-2020,Georgia,13,45051,2019
4920,31-05-2020,Guam,66,1144,6
4921,31-05-2020,Hawaii,15,642,17
4922,31-05-2020,Idaho,16,2855,82
4923,31-05-2020,Illinois,17,120588,5426
4924,31-05-2020,Indiana,18,35429,2134
4925,31-05-2020,Iowa,19,19621,537
4926,31-05-2020,Kansas,20,9878,211
4927,31-05-2020,Kentucky,21,9937,441
4928,31-05-2020,Louisiana,22,40021,2791
4929,31-05-2020,Maine,23,2325,89
4930,31-05-2020,Maryland,24,53456,2532
4931,31-05-2020,Massachusetts,25,96965,6846
4932,31-05-2020,Michigan,26,57355,5491
4933,31-05-2020,Minnesota,27,24860,1050
4934,31-05-2020,Mississippi,28,15501,734
4935,31-05-2020,Missouri,29,13297,784
4936,31-05-2020,Montana,30,515,17
4937,31-05-2020,Nebraska,31,14101,178
4938,31-05-2020,Nevada,32,8628,419
4939,31-05-2020,New Hampshire,33,4651,245
4940,31-05-2020,New Jersey,34,160445,11698
4941,31-05-2020,New Mexico,35,7689,356
4942,31-05-2020,New York,36,375575,29699
4943,31-05-2020,North Carolina,37,28686,911
4944,31-05-2020,North Dakota,38,2580,64
4945,31-05-2020,Northern Mariana Islands,69,22,2
4946,31-05-2020,Ohio,39,35513,2155
4947,31-05-2020,Oklahoma,40,6506,334
4948,31-05-2020,Oregon,41,4243,153
4949,31-05-2020,Pennsylvania,42,76218,5555
4950,31-05-2020,Puerto Rico,72,3776,136
4951,31-05-2020,Rhode Island,44,14928,718
4952,31-05-2020,South Carolina,45,11861,494
4953,31-05-2020,South Dakota,46,4993,62
4954,31-05-2020,Tennessee,47,22832,360
4955,31-05-2020,Texas,48,64974,1683
4956,31-05-2020,Utah,49,9829,113
4957,31-05-2020,Vermont,50,981,55
4958,31-05-2020,Virgin Islands,78,70,6
4959,31-05-2020,Virginia,51,44607,1375
4960,31-05-2020,Washington,53,22814,1126
4961,31-05-2020,West Virginia,54,2010,75
4962,31-05-2020,Wisconsin,55,18418,594
4963,31-05-2020,Wyoming,56,903,16
4964,01-06-2020,Alabama,1,18534,646
4965,01-06-2020,Alaska,2,476,8
4966,01-06-2020,Arizona,4,20123,918
4967,01-06-2020,Arkansas,5,7443,133
4968,01-06-2020,California,6,115643,4287
4969,01-06-2020,Colorado,8,26563,1458
4970,01-06-2020,Connecticut,9,42740,3964
4971,01-06-2020,Delaware,10,9605,368
4972,01-06-2020,District of Columbia,11,8857,468
4973,01-06-2020,Florida,12,56822,2459
4974,01-06-2020,Georgia,13,45757,2057
4975,01-06-2020,Guam,66,1144,6
4976,01-06-2020,Hawaii,15,642,17
4977,01-06-2020,Idaho,16,2908,83
4978,01-06-2020,Illinois,17,121666,5458
4979,01-06-2020,Indiana,18,35684,2142
4980,01-06-2020,Iowa,19,19789,558
4981,01-06-2020,Kansas,20,10103,217
4982,01-06-2020,Kentucky,21,10150,445
4983,01-06-2020,Louisiana,22,40452,2801
4984,01-06-2020,Maine,23,2349,89
4985,01-06-2020,Maryland,24,54035,2552
4986,01-06-2020,Massachusetts,25,100805,7035
4987,01-06-2020,Michigan,26,58435,5525
4988,01-06-2020,Minnesota,27,25218,1060
4989,01-06-2020,Mississippi,28,15752,739
4990,01-06-2020,Missouri,29,13523,786
4991,01-06-2020,Montana,30,519,17
4992,01-06-2020,Nebraska,31,14345,183
4993,01-06-2020,Nevada,32,8701,420
4994,01-06-2020,New Hampshire,33,4685,245
4995,01-06-2020,New Jersey,34,160918,11721
4996,01-06-2020,New Mexico,35,7800,362
4997,01-06-2020,New York,36,376520,29766
4998,01-06-2020,North Carolina,37,29368,923
4999,01-06-2020,North Dakota,38,2628,64
5000,01-06-2020,Northern Mariana Islands,69,22,2
5001,01-06-2020,Ohio,39,35984,2206
5002,01-06-2020,Oklahoma,40,6573,334
5003,01-06-2020,Oregon,41,4303,154
5004,01-06-2020,Pennsylvania,42,76734,5574
5005,01-06-2020,Puerto Rico,72,3873,136
5006,01-06-2020,Rhode Island,44,14991,720
5007,01-06-2020,South Carolina,45,12148,500
5008,01-06-2020,South Dakota,46,5034,62
5009,01-06-2020,Tennessee,47,23242,361
5010,01-06-2020,Texas,48,66081,1695
5011,01-06-2020,Utah,49,10026,113
5012,01-06-2020,Vermont,50,983,55
5013,01-06-2020,Virgin Islands,78,70,6
5014,01-06-2020,Virginia,51,45398,1392
5015,01-06-2020,Washington,53,23272,1133
5016,01-06-2020,West Virginia,54,2028,76
5017,01-06-2020,Wisconsin,55,18556,597
5018,01-06-2020,Wyoming,56,910,17
5019,02-06-2020,Alabama,1,18771,653
5020,02-06-2020,Alaska,2,497,8
5021,02-06-2020,Arizona,4,21250,943
5022,02-06-2020,Arkansas,5,7818,136
5023,02-06-2020,California,6,118081,4360
5024,02-06-2020,Colorado,8,26774,1474
5025,02-06-2020,Connecticut,9,42979,3972
5026,02-06-2020,Delaware,10,9685,373
5027,02-06-2020,District of Columbia,11,8886,470
5028,02-06-2020,Florida,12,57439,2529
5029,02-06-2020,Georgia,13,46063,2070
5030,02-06-2020,Guam,66,1146,6
5031,02-06-2020,Hawaii,15,643,17
5032,02-06-2020,Idaho,16,2935,83
5033,02-06-2020,Illinois,17,123244,5567
5034,02-06-2020,Indiana,18,36129,2197
5035,02-06-2020,Iowa,19,20017,564
5036,02-06-2020,Kansas,20,10143,227
5037,02-06-2020,Kentucky,21,10287,451
5038,02-06-2020,Louisiana,22,40857,2835
5039,02-06-2020,Maine,23,2377,94
5040,02-06-2020,Maryland,24,54831,2597
5041,02-06-2020,Massachusetts,25,101163,7085
5042,02-06-2020,Michigan,26,58680,5562
5043,02-06-2020,Minnesota,27,25518,1082
5044,02-06-2020,Mississippi,28,16020,767
5045,02-06-2020,Missouri,29,13822,797
5046,02-06-2020,Montana,30,523,17
5047,02-06-2020,Nebraska,31,14611,187
5048,02-06-2020,Nevada,32,8858,420
5049,02-06-2020,New Hampshire,33,4749,256
5050,02-06-2020,New Jersey,34,161545,11770
5051,02-06-2020,New Mexico,35,8024,367
5052,02-06-2020,New York,36,377881,29847
5053,02-06-2020,North Carolina,37,30052,950
5054,02-06-2020,North Dakota,38,2649,68
5055,02-06-2020,Northern Mariana Islands,69,23,2
5056,02-06-2020,Ohio,39,36350,2258
5057,02-06-2020,Oklahoma,40,6692,339
5058,02-06-2020,Oregon,41,4338,157
5059,02-06-2020,Pennsylvania,42,77315,5670
5060,02-06-2020,Puerto Rico,72,3935,138
5061,02-06-2020,Rhode Island,44,15112,732
5062,02-06-2020,South Carolina,45,12415,501
5063,02-06-2020,South Dakota,46,5066,62
5064,02-06-2020,Tennessee,47,24498,378
5065,02-06-2020,Texas,48,67966,1732
5066,02-06-2020,Utah,49,10237,113
5067,02-06-2020,Vermont,50,988,55
5068,02-06-2020,Virgin Islands,78,70,6
5069,02-06-2020,Virginia,51,46239,1407
5070,02-06-2020,Washington,53,23608,1139
5071,02-06-2020,West Virginia,54,2056,78
5072,02-06-2020,Wisconsin,55,18949,610
5073,02-06-2020,Wyoming,56,912,17
5074,03-06-2020,Alabama,1,18851,653
5075,03-06-2020,Alaska,2,516,8
5076,03-06-2020,Arizona,4,22245,983
5077,03-06-2020,Arkansas,5,8067,142
5078,03-06-2020,California,6,120407,4422
5079,03-06-2020,Colorado,8,27046,1494
5080,03-06-2020,Connecticut,9,43091,3989
5081,03-06-2020,Delaware,10,9712,375
5082,03-06-2020,District of Columbia,11,9016,473
5083,03-06-2020,Florida,12,58756,2565
5084,03-06-2020,Georgia,13,46711,2092
5085,03-06-2020,Guam,66,1146,6
5086,03-06-2020,Hawaii,15,643,17
5087,03-06-2020,Idaho,16,2990,83
5088,03-06-2020,Illinois,17,124279,5665
5089,03-06-2020,Indiana,18,36609,2207
5090,03-06-2020,Iowa,19,20376,574
5091,03-06-2020,Kansas,20,10281,227
5092,03-06-2020,Kentucky,21,10485,458
5093,03-06-2020,Louisiana,22,41244,2870
5094,03-06-2020,Maine,23,2418,95
5095,03-06-2020,Maryland,24,55617,2641
5096,03-06-2020,Massachusetts,25,101592,7152
5097,03-06-2020,Michigan,26,58990,5579
5098,03-06-2020,Minnesota,27,25881,1097
5099,03-06-2020,Mississippi,28,16322,782
5100,03-06-2020,Missouri,29,14020,801
5101,03-06-2020,Montana,30,525,17
5102,03-06-2020,Nebraska,31,14866,189
5103,03-06-2020,Nevada,32,8950,429
5104,03-06-2020,New Hampshire,33,4795,265
5105,03-06-2020,New Jersey,34,162068,11880
5106,03-06-2020,New Mexico,35,8140,375
5107,03-06-2020,New York,36,378924,29918
5108,03-06-2020,North Carolina,37,31013,971
5109,03-06-2020,North Dakota,38,2682,69
5110,03-06-2020,Northern Mariana Islands,69,24,2
5111,03-06-2020,Ohio,39,36792,2299
5112,03-06-2020,Oklahoma,40,6805,341
5113,03-06-2020,Oregon,41,4399,159
5114,03-06-2020,Pennsylvania,42,77871,5742
5115,03-06-2020,Puerto Rico,72,4023,140
5116,03-06-2020,Rhode Island,44,15219,742
5117,03-06-2020,South Carolina,45,12651,518
5118,03-06-2020,South Dakota,46,5161,62
5119,03-06-2020,Tennessee,47,25024,386
5120,03-06-2020,Texas,48,69546,1766
5121,03-06-2020,Utah,49,10558,117
5122,03-06-2020,Vermont,50,990,55
5123,03-06-2020,Virgin Islands,78,71,6
5124,03-06-2020,Virginia,51,46905,1428
5125,03-06-2020,Washington,53,23776,1145
5126,03-06-2020,West Virginia,54,2077,78
5127,03-06-2020,Wisconsin,55,19614,618
5128,03-06-2020,Wyoming,56,915,17
5129,04-06-2020,Alabama,1,19072,653
5130,04-06-2020,Alaska,2,542,8
5131,04-06-2020,Arizona,4,22818,1000
